,country,gdp,fossil_share_energy,renewables_share_energy,nuclear_share_energy,population
15784,Turkey,908.0,89.199,10.801,0.0,67903000.0
15785,Turkey,1000.0,89.142,10.837,0.0,68757000.0
15786,Turkey,1080.0,91.697,8.29,0.0,69582000.0
15787,Turkey,1150.0,92.235,7.75,0.0,70419000.0
15788,Turkey,1130.0,91.569,8.424,0.0,71321000.0
15789,Turkey,1250.0,88.376,11.618,0.0,72327000.0
15790,Turkey,1400.0,88.717,11.269,0.0,73443000.0
15791,Turkey,1490.0,88.096,11.844,0.0,74651000.0
15792,Turkey,1560.0,87.097,12.593,0.0,75925000.0
15793,Turkey,1650.0,90.672,9.216,0.0,77229000.0
15794,Turkey,1720.0,86.611,13.312,0.0,78529000.0
15795,Turkey,1570.0,86.336,13.592,0.0,79828000.0
15796,Turkey,,87.604,12.324,0.0,81116000.0
15797,Turkey,,85.997,13.909,0.0,82340000.0
15798,Turkey,,81.426,18.473,0.0,83430000.0
15799,Turkey,,,,,
15820,Turkmenistan,17.930264576,99.993,0.007,0.0,4516000.0
15821,Turkmenistan,19.806908416,99.994,0.006,0.0,4564000.0
15822,Turkmenistan,24.144226304,99.993,0.007,0.0,4610000.0
15823,Turkmenistan,29.194848256,99.995,0.005,0.0,4656000.0
15824,Turkmenistan,33.951744,99.995,0.005,0.0,4703000.0
15825,Turkmenistan,41.229758464,99.995,0.005,0.0,4755000.0
15826,Turkmenistan,44.46713856,99.995,0.005,0.0,4810000.0
15827,Turkmenistan,48.06940672,99.995,0.005,0.0,4870000.0
15828,Turkmenistan,50.641723392,99.994,0.006,0.0,4936000.0
15829,Turkmenistan,77.655597056,99.996,0.004,0.0,5008000.0
15830,Turkmenistan,80.971538432,99.997,0.003,0.0,5087000.0
15831,Turkmenistan,82.540445696,99.997,0.003,0.0,5174000.0
15832,Turkmenistan,86.52447744,99.996,0.004,0.0,5268000.0
15833,Turkmenistan,96.7088128,99.995,0.005,0.0,5366000.0
15834,Turkmenistan,104.0,99.994,0.006,0.0,5466000.0
15835,Turkmenistan,111.0,99.994,0.006,0.0,5565000.0
15836,Turkmenistan,118.0,99.992,0.008,0.0,5662000.0
15837,Turkmenistan,,99.992,0.008,0.0,5758000.0
15838,Turkmenistan,,99.993,0.007,0.0,5851000.0
15839,Turkmenistan,,99.994,0.006,0.0,5942000.0
15860,Turks and Caicos Islands,,,,,20000.0
15861,Turks and Caicos Islands,,,,,22000.0
15862,Turks and Caicos Islands,,,,,23000.0
15863,Turks and Caicos Islands,,,,,25000.0
15864,Turks and Caicos Islands,,,,,27000.0
15865,Turks and Caicos Islands,,,,,28000.0
15866,Turks and Caicos Islands,,,,,29000.0
15867,Turks and Caicos Islands,,,,,30000.0
15868,Turks and Caicos Islands,,,,,31000.0
15869,Turks and Caicos Islands,,,,,32000.0
15870,Turks and Caicos Islands,,,,,33000.0
15871,Turks and Caicos Islands,,,,,33000.0
15872,Turks and Caicos Islands,,,,,34000.0
15873,Turks and Caicos Islands,,,,,35000.0
15874,Turks and Caicos Islands,,,,,35000.0
15875,Turks and Caicos Islands,,,,,36000.0
15876,Turks and Caicos Islands,,,,,37000.0
15877,Turks and Caicos Islands,,,,,37000.0
15878,Turks and Caicos Islands,,,,,38000.0
15879,Turks and Caicos Islands,,,,,38000.0
15932,Uganda,27.290187776,,,,23650000.0
15933,Uganda,29.121744896,,,,24389000.0
15934,Uganda,30.847873024,,,,25167000.0
15935,Uganda,32.508563456,,,,25981000.0
15936,Uganda,34.452393984,,,,26821000.0
15937,Uganda,38.413021184,,,,27685000.0
15938,Uganda,41.039663104,,,,28571000.0
15939,Uganda,43.880067072,,,,29486000.0
15940,Uganda,48.266121216,,,,30432000.0
15941,Uganda,54.11643392,,,,31411000.0
15942,Uganda,58.8906496,,,,32428000.0
15943,Uganda,64.910159872,,,,33477000.0
15944,Uganda,65.574432768,,,,34559000.0
15945,Uganda,67.496583168,,,,35695000.0
15946,Uganda,70.204612608,,,,36912000.0
15947,Uganda,73.691201536,,,,38225000.0
15948,Uganda,77.15987456,,,,39649000.0
15949,Uganda,,,,,41167000.0
15950,Uganda,,,,,42729000.0
15951,Uganda,,,,,44270000.0
16052,Ukraine,218.0,84.434,1.981,13.585,48838000.0
16053,Ukraine,233.0,84.399,2.131,13.47,48402000.0
16054,Ukraine,243.0,84.466,1.71,13.824,47980000.0
16055,Ukraine,270.0,84.41,1.594,13.996,47582000.0
16056,Ukraine,298.0,83.135,2.012,14.853,47217000.0
16057,Ukraine,346.0,82.918,2.094,14.988,46891000.0
16058,Ukraine,385.0,82.924,2.139,14.937,46607000.0
16059,Ukraine,439.0,82.952,1.733,15.315,46366000.0
16060,Ukraine,473.0,82.725,2.009,15.266,46159000.0
16061,Ukraine,403.0,81.09,2.411,16.499,45971000.0
16062,Ukraine,423.0,81.045,2.475,16.48,45792000.0
16063,Ukraine,471.0,82.057,1.981,15.963,45620000.0
16064,Ukraine,489.0,81.72,2.026,16.254,45454000.0
16065,Ukraine,499.0,81.377,2.856,15.724,45287000.0
16066,Ukraine,464.0,78.906,2.172,18.881,45112000.0
16067,Ukraine,419.0,75.663,1.822,22.475,44922000.0
16068,Ukraine,429.0,78.014,2.252,19.69,44714000.0
16069,Ukraine,,74.832,2.829,22.283,44488000.0
16070,Ukraine,,75.364,3.269,21.317,44246000.0
16071,Ukraine,,75.112,3.107,21.728,43994000.0
16072,Ukraine,,,,,
16108,United Arab Emirates,324.0,100.0,0.0,0.0,3134000.0
16109,United Arab Emirates,312.0,100.0,0.0,0.0,3303000.0
16110,United Arab Emirates,318.0,100.0,0.0,0.0,3479000.0
16111,United Arab Emirates,342.0,100.0,0.0,0.0,3712000.0
16112,United Arab Emirates,370.0,100.0,0.0,0.0,4069000.0
16113,United Arab Emirates,427.0,100.0,0.0,0.0,4588000.0
16114,United Arab Emirates,497.0,100.0,0.0,0.0,5300000.0
16115,United Arab Emirates,539.0,100.0,0.0,0.0,6169000.0
16116,United Arab Emirates,583.0,100.0,0.0,0.0,7089000.0
16117,United Arab Emirates,493.0,99.998,0.002,0.0,7917000.0
16118,United Arab Emirates,492.0,99.995,0.005,0.0,8550000.0
16119,United Arab Emirates,575.0,99.995,0.005,0.0,8947000.0
16120,United Arab Emirates,598.0,99.994,0.006,0.0,9142000.0
16121,United Arab Emirates,649.0,99.98,0.02,0.0,9198000.0
16122,United Arab Emirates,616.0,99.929,0.071,0.0,9214000.0
16123,United Arab Emirates,639.0,99.935,0.065,0.0,9263000.0
16124,United Arab Emirates,657.0,99.933,0.067,0.0,9361000.0
16125,United Arab Emirates,,99.849,0.151,0.0,9487000.0
16126,United Arab Emirates,,99.754,0.246,0.0,9631000.0
16127,United Arab Emirates,,99.229,0.771,0.0,9771000.0
16228,United Kingdom,2030.0,90.079,1.036,8.886,58923000.0
16229,United Kingdom,2090.0,89.772,0.98,9.248,59124000.0
16230,United Kingdom,2110.0,89.673,1.162,9.165,59326000.0
16231,United Kingdom,2120.0,89.835,1.1,9.065,59561000.0
16232,United Kingdom,2190.0,90.482,1.436,8.082,59873000.0
16233,United Kingdom,2290.0,90.182,1.714,8.105,60288000.0
16234,United Kingdom,2340.0,90.574,1.888,7.537,60821000.0
16235,United Kingdom,2340.0,91.38,2.171,6.448,61455000.0
16236,United Kingdom,2340.0,91.932,2.633,5.435,62145000.0
16237,United Kingdom,2230.0,89.309,3.21,7.481,62829000.0
16238,United Kingdom,2210.0,90.18,3.294,6.526,63460000.0
16239,United Kingdom,2220.0,87.962,4.422,7.616,64022000.0
16240,United Kingdom,2290.0,87.449,4.919,7.632,64525000.0
16241,United Kingdom,2430.0,86.08,6.275,7.645,64984000.0
16242,United Kingdom,2480.0,84.728,7.99,7.282,65423000.0
16243,United Kingdom,2530.0,82.249,9.853,7.899,65860000.0
16244,United Kingdom,2580.0,81.99,9.907,8.103,66298000.0
16245,United Kingdom,,80.45,11.628,7.921,66727000.0
16246,United Kingdom,,79.649,13.042,7.309,67142000.0
16247,United Kingdom,,79.158,14.454,6.388,67530000.0
16248,United Kingdom,,,,,
16349,United States,13000.0,87.879,3.78,8.341,281711008.0
16350,United States,13100.0,88.142,3.203,8.655,284608000.0
16351,United States,13300.0,87.638,3.761,8.601,287279008.0
16352,United States,13700.0,87.739,3.921,8.34,289816000.0
16353,United States,14200.0,87.759,3.85,8.391,292355008.0
16354,United States,14700.0,87.772,3.962,8.265,294993984.0
16355,United States,15100.0,87.257,4.408,8.336,297759008.0
16356,United States,15400.0,87.504,4.128,8.369,300608000.0
16357,United States,15300.0,86.725,4.75,8.525,303486016.0
16358,United States,14900.0,85.654,5.515,8.832,306308000.0
16359,United States,15300.0,85.862,5.562,8.576,309011008.0
16360,United States,15500.0,85.014,6.559,8.427,311584000.0
16361,United States,15900.0,85.087,6.541,8.373,314044000.0
16362,United States,16100.0,84.942,6.746,8.312,316400992.0
16363,United States,16500.0,84.88,6.859,8.262,318672992.0
16364,United States,16900.0,84.66,7.047,8.293,320878016.0
16365,United States,17200.0,83.836,7.82,8.344,323016000.0
16366,United States,,83.173,8.568,8.259,325084992.0
16367,United States,,83.582,8.467,7.951,327096000.0
16368,United States,,83.263,8.712,8.025,329064992.0
16369,United States,,,,,
16390,United States Pacific Islands,,,,,
16391,United States Pacific Islands,,,,,
16392,United States Pacific Islands,,,,,
16393,United States Pacific Islands,,,,,
16394,United States Pacific Islands,,,,,
16395,United States Pacific Islands,,,,,
16396,United States Pacific Islands,,,,,
16397,United States Pacific Islands,,,,,
16398,United States Pacific Islands,,,,,
16399,United States Pacific Islands,,,,,
16400,United States Pacific Islands,,,,,
16401,United States Pacific Islands,,,,,
16402,United States Pacific Islands,,,,,
16403,United States Pacific Islands,,,,,
16404,United States Pacific Islands,,,,,
16405,United States Pacific Islands,,,,,
16406,United States Pacific Islands,,,,,
16427,United States Virgin Islands,,,,,109000.0
16428,United States Virgin Islands,,,,,109000.0
16429,United States Virgin Islands,,,,,109000.0
16430,United States Virgin Islands,,,,,108000.0
16431,United States Virgin Islands,,,,,108000.0
16432,United States Virgin Islands,,,,,108000.0
16433,United States Virgin Islands,,,,,107000.0
16434,United States Virgin Islands,,,,,107000.0
16435,United States Virgin Islands,,,,,107000.0
16436,United States Virgin Islands,,,,,106000.0
16437,United States Virgin Islands,,,,,106000.0
16438,United States Virgin Islands,,,,,106000.0
16439,United States Virgin Islands,,,,,106000.0
16440,United States Virgin Islands,,,,,105000.0
16441,United States Virgin Islands,,,,,105000.0
16442,United States Virgin Islands,,,,,105000.0
16443,United States Virgin Islands,,,,,105000.0
16444,United States Virgin Islands,,,,,105000.0
16445,United States Virgin Islands,,,,,105000.0
16446,United States Virgin Islands,,,,,105000.0
16467,Uruguay,36.381167616,,,,3320000.0
16468,Uruguay,34.657738752,,,,3325000.0
16469,Uruguay,31.827052544,,,,3326000.0
16470,Uruguay,31.410044928,,,,3324000.0
16471,Uruguay,32.353964032,,,,3321000.0
16472,Uruguay,34.038812672,,,,3322000.0
16473,Uruguay,35.915218944,,,,3325000.0
16474,Uruguay,39.316279296,,,,3332000.0
16475,Uruguay,43.711721472,,,,3340000.0
16476,Uruguay,45.869121536,,,,3350000.0
16477,Uruguay,52.762112,,,,3359000.0
16478,Uruguay,57.398685696,,,,3369000.0
16479,Uruguay,60.00685056,,,,3379000.0
16480,Uruguay,62.925078528,,,,3389000.0
16481,Uruguay,65.795518464,,,,3400000.0
16482,Uruguay,66.261491712,,,,3412000.0
16483,Uruguay,67.208687616,,,,3424000.0
16484,Uruguay,,,,,3437000.0
16485,Uruguay,,,,,3449000.0
16486,Uruguay,,,,,3462000.0
16487,Uruguay,,,,,
16508,Uzbekistan,84.591878144,97.256,2.744,0.0,24770000.0
16509,Uzbekistan,90.248200192,97.217,2.783,0.0,25109000.0
16510,Uzbekistan,96.231522304,97.221,2.779,0.0,25431000.0
16511,Uzbekistan,103.0,96.563,3.437,0.0,25749000.0
16512,Uzbekistan,108.0,96.938,3.062,0.0,26078000.0
16513,Uzbekistan,116.0,96.688,3.312,0.0,26428000.0
16514,Uzbekistan,112.0,96.991,3.009,0.0,26804000.0
16515,Uzbekistan,134.0,96.89,3.11,0.0,27205000.0
16516,Uzbekistan,155.0,97.768,2.232,0.0,27627000.0
16517,Uzbekistan,175.0,96.735,3.265,0.0,28065000.0
16518,Uzbekistan,190.0,95.87,4.13,0.0,28516000.0
16519,Uzbekistan,208.0,97.264,2.736,0.0,28977000.0
16520,Uzbekistan,225.0,96.904,3.096,0.0,29449000.0
16521,Uzbekistan,248.0,96.976,3.024,0.0,29933000.0
16522,Uzbekistan,246.0,97.146,2.854,0.0,30426000.0
16523,Uzbekistan,266.0,97.099,2.901,0.0,30930000.0
16524,Uzbekistan,287.0,96.276,3.724,0.0,31442000.0
16525,Uzbekistan,,95.758,4.242,0.0,31960000.0
16526,Uzbekistan,,97.114,2.886,0.0,32476000.0
16527,Uzbekistan,,96.75,3.25,0.0,32982000.0
16548,Vanuatu,,,,,185000.0
16549,Vanuatu,,,,,189000.0
16550,Vanuatu,,,,,194000.0
16551,Vanuatu,,,,,199000.0
16552,Vanuatu,,,,,204000.0
16553,Vanuatu,,,,,209000.0
16554,Vanuatu,,,,,214000.0
16555,Vanuatu,,,,,219000.0
16556,Vanuatu,,,,,225000.0
16557,Vanuatu,,,,,230000.0
16558,Vanuatu,,,,,236000.0
16559,Vanuatu,,,,,243000.0
16560,Vanuatu,,,,,250000.0
16561,Vanuatu,,,,,257000.0
16562,Vanuatu,,,,,264000.0
16563,Vanuatu,,,,,271000.0
16564,Vanuatu,,,,,278000.0
16565,Vanuatu,,,,,285000.0
16566,Vanuatu,,,,,293000.0
16567,Vanuatu,,,,,300000.0
16668,Venezuela,187.0,77.358,22.642,0.0,24192000.0
16669,Venezuela,180.0,79.603,20.397,0.0,24646000.0
16670,Venezuela,174.0,79.995,20.005,0.0,25100000.0
16671,Venezuela,168.0,77.493,22.507,0.0,25552000.0
16672,Venezuela,217.0,76.769,23.231,0.0,25997000.0
16673,Venezuela,276.0,75.664,24.336,0.0,26432000.0
16674,Venezuela,321.0,77.026,22.974,0.0,26850000.0
16675,Venezuela,363.0,76.855,23.145,0.0,27248000.0
16676,Venezuela,422.0,76.759,23.241,0.0,27636000.0
16677,Venezuela,369.0,77.036,22.964,0.0,28031000.0
16678,Venezuela,448.0,78.382,21.618,0.0,28440000.0
16679,Venezuela,499.0,77.71,22.29,0.0,28888000.0
16680,Venezuela,507.0,79.08,20.92,0.0,29361000.0
16681,Venezuela,544.0,78.243,21.757,0.0,29781000.0
16682,Venezuela,515.0,78.871,21.129,0.0,30043000.0
16683,Venezuela,483.0,79.708,20.292,0.0,30082000.0
16684,Venezuela,396.0,81.312,18.688,0.0,29851000.0
16685,Venezuela,,81.306,18.694,0.0,29402000.0
16686,Venezuela,,79.22,20.78,0.0,28887000.0
16687,Venezuela,,74.609,25.391,0.0,28516000.0
16788,Vietnam,178.0,80.721,19.279,0.0,79910000.0
16789,Vietnam,190.0,78.774,21.226,0.0,80743000.0
16790,Vietnam,209.0,80.757,19.243,0.0,81534000.0
16791,Vietnam,227.0,81.52,18.48,0.0,82302000.0
16792,Vietnam,247.0,85.914,14.086,0.0,83063000.0
16793,Vietnam,272.0,87.693,12.307,0.0,83833000.0
16794,Vietnam,292.0,84.044,15.956,0.0,84618000.0
16795,Vietnam,330.0,83.472,16.528,0.0,85420000.0
16796,Vietnam,351.0,84.705,15.295,0.0,86243000.0
16797,Vietnam,355.0,82.765,17.235,0.0,87092000.0
16798,Vietnam,400.0,85.653,14.347,0.0,87968000.0
16799,Vietnam,434.0,81.978,18.022,0.0,88871000.0
16800,Vietnam,450.0,77.863,22.137,0.0,89802000.0
16801,Vietnam,475.0,77.622,22.378,0.0,90753000.0
16802,Vietnam,507.0,78.15,21.85,0.0,91714000.0
16803,Vietnam,541.0,81.939,18.061,0.0,92677000.0
16804,Vietnam,575.0,80.693,19.307,0.0,93640000.0
16805,Vietnam,,75.823,24.177,0.0,94601000.0
16806,Vietnam,,79.565,20.435,0.0,95546000.0
16807,Vietnam,,84.784,15.216,0.0,96462000.0
16808,Vietnam,,,,,
16884,Western Sahara,,,,,314000.0
16885,Western Sahara,,,,,337000.0
16886,Western Sahara,,,,,363000.0
16887,Western Sahara,,,,,391000.0
16888,Western Sahara,,,,,417000.0
16889,Western Sahara,,,,,438000.0
16890,Western Sahara,,,,,452000.0
16891,Western Sahara,,,,,462000.0
16892,Western Sahara,,,,,469000.0
16893,Western Sahara,,,,,474000.0
16894,Western Sahara,,,,,480000.0
16895,Western Sahara,,,,,488000.0
16896,Western Sahara,,,,,496000.0
16897,Western Sahara,,,,,505000.0
16898,Western Sahara,,,,,515000.0
16899,Western Sahara,,,,,526000.0
16900,Western Sahara,,,,,539000.0
16901,Western Sahara,,,,,553000.0
16902,Western Sahara,,,,,567000.0
16903,Western Sahara,,,,,582000.0
17055,Yemen,56.672096256,,,,17409000.0
17056,Yemen,58.833289216,,,,17918000.0
17057,Yemen,61.12659456,,,,18444000.0
17058,Yemen,63.430094848,,,,18985000.0
17059,Yemen,65.939030016,,,,19540000.0
17060,Yemen,69.641248768,,,,20107000.0
17061,Yemen,72.41007104,,,,20688000.0
17062,Yemen,78.844502016,,,,21283000.0
17063,Yemen,87.103545344,,,,21892000.0
17064,Yemen,89.923100672,,,,22516000.0
17065,Yemen,107.0,,,,23155000.0
17066,Yemen,103.0,,,,23808000.0
17067,Yemen,95.748104192,,,,24473000.0
17068,Yemen,102.0,,,,25147000.0
17069,Yemen,96.70643712,,,,25823000.0
17070,Yemen,69.521088512,,,,26498000.0
17071,Yemen,62.722076672,,,,27168000.0
17072,Yemen,,,,,27835000.0
17073,Yemen,,,,,28499000.0
17074,Yemen,,,,,29162000.0
17175,Yugoslavia,,,,,
17176,Yugoslavia,,,,,
17177,Yugoslavia,,,,,
17178,Yugoslavia,,,,,
17179,Yugoslavia,,,,,
17180,Yugoslavia,,,,,
17181,Yugoslavia,,,,,
17182,Yugoslavia,,,,,
17183,Yugoslavia,,,,,
17184,Yugoslavia,,,,,
17185,Yugoslavia,,,,,
17186,Yugoslavia,,,,,
17187,Yugoslavia,,,,,
17188,Yugoslavia,,,,,
17189,Yugoslavia,,,,,
17190,Yugoslavia,,,,,
17191,Yugoslavia,,,,,
17292,Zambia,12.077674496,,,,10416000.0
17293,Zambia,13.21897472,,,,10692000.0
17294,Zambia,14.656193536,,,,10972000.0
17295,Zambia,16.28020224,,,,11257000.0
17296,Zambia,16.9972736,,,,11551000.0
17297,Zambia,19.055403008,,,,11856000.0
17298,Zambia,22.128918528,,,,12174000.0
17299,Zambia,29.525895168,,,,12503000.0
17300,Zambia,31.585800192,,,,12849000.0
17301,Zambia,35.356717056,,,,13215000.0
17302,Zambia,39.683600384,,,,13606000.0
17303,Zambia,45.1424256,,,,14023000.0
17304,Zambia,49.481674752,,,,14465000.0
17305,Zambia,51.839029248,,,,14927000.0
17306,Zambia,54.324781056,,,,15400000.0
17307,Zambia,55.912894464,,,,15879000.0
17308,Zambia,57.57741056,,,,16363000.0
17309,Zambia,,,,,16854000.0
17310,Zambia,,,,,17352000.0
17311,Zambia,,,,,17861000.0
17412,Zimbabwe,31.866720256,,,,11881000.0
17413,Zimbabwe,31.141632,,,,11924000.0
17414,Zimbabwe,28.193615872,,,,11954000.0
17415,Zimbabwe,23.135727616,,,,11982000.0
17416,Zimbabwe,21.27555584,,,,12020000.0
17417,Zimbabwe,19.32073984,,,,12077000.0
17418,Zimbabwe,18.320328704,,,,12155000.0
17419,Zimbabwe,17.416245248,,,,12256000.0
17420,Zimbabwe,14.30099968,,,,12380000.0
17421,Zimbabwe,15.141297152,,,,12527000.0
17422,Zimbabwe,16.604099584,,,,12698000.0
17423,Zimbabwe,18.307260416,,,,12894000.0
17424,Zimbabwe,20.482260992,,,,13115000.0
17425,Zimbabwe,23.742582784,,,,13350000.0
17426,Zimbabwe,24.748283904,,,,13587000.0
17427,Zimbabwe,25.030569984,,,,13815000.0
17428,Zimbabwe,25.151762432,,,,14030000.0
17429,Zimbabwe,,,,,14237000.0
17430,Zimbabwe,,,,,14439000.0
17431,Zimbabwe,,,,,14645000.0
