,country,gdp,low_carbon_share_energy,population,energy_per_capita
15492,Tonga,,,104000.0,5648.463
15493,Tonga,,,104000.0,5141.068
15494,Tonga,,,104000.0,4865.007
15495,Tonga,,,103000.0,4979.159
15496,Tonga,,,102000.0,4879.486
15497,Tonga,,,101000.0,5326.429
15498,Tonga,,,101000.0,5555.416
15499,Tonga,,,101000.0,5505.05
15500,Tonga,,,102000.0,
15501,Tonga,,,103000.0,
15502,Tonga,,,104000.0,
15538,Trinidad and Tobago,15.86784768,0.047,1267000.0,93786.269
15539,Trinidad and Tobago,14.61579776,0.064,1272000.0,100793.156
15540,Trinidad and Tobago,15.464105984,0.053,1277000.0,108949.204
15541,Trinidad and Tobago,19.989989376,0.024,1284000.0,121484.032
15542,Trinidad and Tobago,22.23137792,0.04,1290000.0,132975.116
15543,Trinidad and Tobago,27.012368384,0.036,1296000.0,141920.013
15544,Trinidad and Tobago,31.257219072,0.036,1303000.0,164869.23
15545,Trinidad and Tobago,34.498105344,0.026,1308000.0,169362.189
15546,Trinidad and Tobago,40.615612416,0.028,1314000.0,166108.712
15547,Trinidad and Tobago,28.179300352,0.027,1321000.0,163859.183
15548,Trinidad and Tobago,31.569321984,0.004,1328000.0,176106.743
15549,Trinidad and Tobago,36.497113088,0.005,1336000.0,171910.958
15550,Trinidad and Tobago,37.210324992,0.005,1345000.0,168104.048
15551,Trinidad and Tobago,38.178349056,0.004,1354000.0,170085.114
15552,Trinidad and Tobago,37.983166464,0.005,1362000.0,168217.042
15553,Trinidad and Tobago,37.750022144,0.006,1370000.0,162264.395
15554,Trinidad and Tobago,35.816759296,0.007,1378000.0,143129.432
15555,Trinidad and Tobago,,0.006,1384000.0,151217.565
15556,Trinidad and Tobago,,0.006,1390000.0,142575.73
15557,Trinidad and Tobago,,0.006,1395000.0,142118.82
15658,Tunisia,80.289718272,,9708000.0,9086.675
15659,Tunisia,81.50749184,,9794000.0,10015.398
15660,Tunisia,80.294477824,,9871000.0,9863.993
15661,Tunisia,81.963597824,,9945000.0,9661.563
15662,Tunisia,83.80563456,,10022000.0,9805.667
15663,Tunisia,86.715809792,,10107000.0,10561.133
15664,Tunisia,92.226568192,,10201000.0,9874.277
15665,Tunisia,98.348253184,,10305000.0,8712.838
15666,Tunisia,104.0,,10414000.0,9970.011
15667,Tunisia,107.0,,10526000.0,8222.027
15668,Tunisia,113.0,,10635000.0,8352.655
15669,Tunisia,111.0,,10742000.0,7894.87
15670,Tunisia,115.0,,10847000.0,8593.747
15671,Tunisia,114.0,,10953000.0,9014.709
15672,Tunisia,116.0,,11063000.0,9838.878
15673,Tunisia,117.0,,11180000.0,10020.374
15674,Tunisia,118.0,,11304000.0,10223.993
15675,Tunisia,,,11433000.0,
15676,Tunisia,,,11565000.0,
15677,Tunisia,,,11695000.0,
15678,Tunisia,,,,
15779,Turkey,803.0,10.073,63240000.0,13584.224
15780,Turkey,758.0,8.6,64192000.0,12170.679
15781,Turkey,765.0,10.911,65145000.0,13103.106
15782,Turkey,732.0,10.716,66089000.0,13678.926
15783,Turkey,825.0,12.968,67011000.0,14425.681
15784,Turkey,908.0,10.801,67903000.0,14577.476
15785,Turkey,1000.0,10.837,68757000.0,15971.411
15786,Turkey,1080.0,8.29,69582000.0,16787.288
15787,Turkey,1150.0,7.75,70419000.0,16649.648
15788,Turkey,1130.0,8.424,71321000.0,16653.802
15789,Turkey,1250.0,11.618,72327000.0,17287.952
15790,Turkey,1400.0,11.269,73443000.0,18193.543
15791,Turkey,1490.0,11.844,74651000.0,19000.302
15792,Turkey,1560.0,12.593,75925000.0,18537.419
15793,Turkey,1650.0,9.216,77229000.0,18817.632
15794,Turkey,1720.0,13.312,78529000.0,20244.577
15795,Turkey,1570.0,13.592,79828000.0,20915.628
15796,Turkey,,12.324,81116000.0,21822.855
15797,Turkey,,13.909,82340000.0,21216.411
15798,Turkey,,18.473,83430000.0,21609.123
15799,Turkey,,,,
15820,Turkmenistan,17.930264576,0.007,4516000.0,26532.31
15821,Turkmenistan,19.806908416,0.006,4564000.0,33136.859
15822,Turkmenistan,24.144226304,0.007,4610000.0,27671.34
15823,Turkmenistan,29.194848256,0.005,4656000.0,37826.118
15824,Turkmenistan,33.951744,0.005,4703000.0,37084.043
15825,Turkmenistan,41.229758464,0.005,4755000.0,37139.897
15826,Turkmenistan,44.46713856,0.005,4810000.0,37102.376
15827,Turkmenistan,48.06940672,0.005,4870000.0,35558.943
15828,Turkmenistan,50.641723392,0.006,4936000.0,28779.423
15829,Turkmenistan,77.655597056,0.004,5008000.0,46246.183
15830,Turkmenistan,80.971538432,0.003,5087000.0,49059.548
15831,Turkmenistan,82.540445696,0.003,5174000.0,53536.52
15832,Turkmenistan,86.52447744,0.004,5268000.0,57320.639
15833,Turkmenistan,96.7088128,0.005,5366000.0,49989.704
15834,Turkmenistan,104.0,0.006,5466000.0,50866.755
15835,Turkmenistan,111.0,0.006,5565000.0,59806.345
15836,Turkmenistan,118.0,0.008,5662000.0,58202.13
15837,Turkmenistan,,0.008,5758000.0,56634.58
15838,Turkmenistan,,0.007,5851000.0,62394.636
15839,Turkmenistan,,0.006,5942000.0,67658.403
15860,Turks and Caicos Islands,,,20000.0,14467.333
15861,Turks and Caicos Islands,,,22000.0,13963.261
15862,Turks and Caicos Islands,,,23000.0,17785.32
15863,Turks and Caicos Islands,,,25000.0,16825.453
15864,Turks and Caicos Islands,,,27000.0,16051.212
15865,Turks and Caicos Islands,,,28000.0,18209.358
15866,Turks and Caicos Islands,,,29000.0,20218.667
15867,Turks and Caicos Islands,,,30000.0,22943.791
15868,Turks and Caicos Islands,,,31000.0,23642.798
15869,Turks and Caicos Islands,,,32000.0,23103.124
15870,Turks and Caicos Islands,,,33000.0,23175.548
15871,Turks and Caicos Islands,,,33000.0,23175.548
15872,Turks and Caicos Islands,,,34000.0,22493.914
15873,Turks and Caicos Islands,,,35000.0,22033.322
15874,Turks and Caicos Islands,,,35000.0,23672.171
15875,Turks and Caicos Islands,,,36000.0,23722.752
15876,Turks and Caicos Islands,,,37000.0,24066.15
15877,Turks and Caicos Islands,,,37000.0,
15878,Turks and Caicos Islands,,,38000.0,
15879,Turks and Caicos Islands,,,38000.0,
15932,Uganda,27.290187776,,23650000.0,432.369
15933,Uganda,29.121744896,,24389000.0,424.807
15934,Uganda,30.847873024,,25167000.0,427.855
15935,Uganda,32.508563456,,25981000.0,435.19
15936,Uganda,34.452393984,,26821000.0,449.772
15937,Uganda,38.413021184,,27685000.0,490.746
15938,Uganda,41.039663104,,28571000.0,470.198
15939,Uganda,43.880067072,,29486000.0,549.855
15940,Uganda,48.266121216,,30432000.0,547.689
15941,Uganda,54.11643392,,31411000.0,540.623
15942,Uganda,58.8906496,,32428000.0,603.044
15943,Uganda,64.910159872,,33477000.0,618.973
15944,Uganda,65.574432768,,34559000.0,579.358
15945,Uganda,67.496583168,,35695000.0,595.978
15946,Uganda,70.204612608,,36912000.0,709.905
15947,Uganda,73.691201536,,38225000.0,689.454
15948,Uganda,77.15987456,,39649000.0,715.887
15949,Uganda,,,41167000.0,
15950,Uganda,,,42729000.0,
15951,Uganda,,,44270000.0,
16052,Ukraine,218.0,15.566,48838000.0,32381.832
16053,Ukraine,233.0,15.601,48402000.0,32241.38
16054,Ukraine,243.0,15.534,47980000.0,32240.893
16055,Ukraine,270.0,15.59,47582000.0,33302.496
16056,Ukraine,298.0,16.865,47217000.0,33589.72
16057,Ukraine,346.0,17.082,46891000.0,33969.828
16058,Ukraine,385.0,17.076,46607000.0,34642.625
16059,Ukraine,439.0,17.048,46366000.0,34616.261
16060,Ukraine,473.0,17.275,46159000.0,33654.426
16061,Ukraine,403.0,18.91,45971000.0,28682.901
16062,Ukraine,423.0,18.955,45792000.0,30803.089
16063,Ukraine,471.0,17.943,45620000.0,32116.005
16064,Ukraine,489.0,18.28,45454000.0,31424.264
16065,Ukraine,499.0,18.58,45287000.0,29916.651
16066,Ukraine,464.0,21.053,45112000.0,26409.097
16067,Ukraine,419.0,24.297,44922000.0,21956.256
16068,Ukraine,429.0,21.942,44714000.0,23122.011
16069,Ukraine,,25.112,44488000.0,21581.083
16070,Ukraine,,24.586,44246000.0,22239.614
16071,Ukraine,,24.836,43994000.0,21501.22
16072,Ukraine,,,,
16108,United Arab Emirates,324.0,0.0,3134000.0,171943.728
16109,United Arab Emirates,312.0,0.0,3303000.0,164947.5
16110,United Arab Emirates,318.0,0.0,3479000.0,171136.584
16111,United Arab Emirates,342.0,0.0,3712000.0,171027.983
16112,United Arab Emirates,370.0,0.0,4069000.0,166837.843
16113,United Arab Emirates,427.0,0.0,4588000.0,154367.463
16114,United Arab Emirates,497.0,0.0,5300000.0,140584.963
16115,United Arab Emirates,539.0,0.0,6169000.0,133221.44
16116,United Arab Emirates,583.0,0.0,7089000.0,132858.604
16117,United Arab Emirates,493.0,0.002,7917000.0,117455.873
16118,United Arab Emirates,492.0,0.005,8550000.0,113967.28
16119,United Arab Emirates,575.0,0.005,8947000.0,114866.835
16120,United Arab Emirates,598.0,0.006,9142000.0,118054.773
16121,United Arab Emirates,649.0,0.02,9198000.0,123656.541
16122,United Arab Emirates,616.0,0.071,9214000.0,122887.108
16123,United Arab Emirates,639.0,0.065,9263000.0,134493.854
16124,United Arab Emirates,657.0,0.067,9361000.0,138225.234
16125,United Arab Emirates,,0.151,9487000.0,138074.557
16126,United Arab Emirates,,0.246,9631000.0,138458.249
16127,United Arab Emirates,,0.771,9771000.0,137317.77
16228,United Kingdom,2030.0,9.921,58923000.0,45129.487
16229,United Kingdom,2090.0,10.228,59124000.0,45473.165
16230,United Kingdom,2110.0,10.327,59326000.0,44300.123
16231,United Kingdom,2120.0,10.165,59561000.0,44750.837
16232,United Kingdom,2190.0,9.518,59873000.0,44754.623
16233,United Kingdom,2290.0,9.818,60288000.0,44930.901
16234,United Kingdom,2340.0,9.426,60821000.0,43992.766
16235,United Kingdom,2340.0,8.62,61455000.0,42248.3
16236,United Kingdom,2340.0,8.068,62145000.0,41023.238
16237,United Kingdom,2230.0,10.691,62829000.0,38565.938
16238,United Kingdom,2210.0,9.82,63460000.0,39124.539
16239,United Kingdom,2220.0,12.038,64022000.0,36662.356
16240,United Kingdom,2290.0,12.551,64525000.0,36823.0
16241,United Kingdom,2430.0,13.92,64984000.0,36384.994
16242,United Kingdom,2480.0,15.272,65423000.0,34054.03
16243,United Kingdom,2530.0,17.751,65860000.0,34208.031
16244,United Kingdom,2580.0,18.01,66298000.0,33577.337
16245,United Kingdom,,19.55,66727000.0,33267.134
16246,United Kingdom,,20.351,67142000.0,32950.188
16247,United Kingdom,,20.842,67530000.0,32249.735
16248,United Kingdom,,,,
16349,United States,13000.0,12.121,281711008.0,93810.546
16350,United States,13100.0,11.858,284608000.0,90665.25
16351,United States,13300.0,12.362,287279008.0,91122.307
16352,United States,13700.0,12.261,289816000.0,90608.36
16353,United States,14200.0,12.241,292355008.0,91590.312
16354,United States,14700.0,12.228,294993984.0,90809.188
16355,United States,15100.0,12.743,297759008.0,89239.243
16356,United States,15400.0,12.496,300608000.0,89629.957
16357,United States,15300.0,13.275,303486016.0,86587.174
16358,United States,14900.0,14.346,306308000.0,81548.356
16359,United States,15300.0,14.138,309011008.0,83575.469
16360,United States,15500.0,14.986,311584000.0,82097.03
16361,United States,15900.0,14.913,314044000.0,79330.565
16362,United States,16100.0,15.058,316400992.0,80853.407
16363,United States,16500.0,15.12,318672992.0,81112.618
16364,United States,16900.0,15.34,320878016.0,79771.642
16365,United States,17200.0,16.164,323016000.0,79130.818
16366,United States,,16.827,325084992.0,78894.41
16367,United States,,16.418,327096000.0,81188.359
16368,United States,,16.737,329064992.0,79897.151
16369,United States,,,,
16390,United States Pacific Islands,,,,
16391,United States Pacific Islands,,,,
16392,United States Pacific Islands,,,,
16393,United States Pacific Islands,,,,
16394,United States Pacific Islands,,,,
16395,United States Pacific Islands,,,,
16396,United States Pacific Islands,,,,
16397,United States Pacific Islands,,,,
16398,United States Pacific Islands,,,,
16399,United States Pacific Islands,,,,
16400,United States Pacific Islands,,,,
16401,United States Pacific Islands,,,,
16402,United States Pacific Islands,,,,
16403,United States Pacific Islands,,,,
16404,United States Pacific Islands,,,,
16405,United States Pacific Islands,,,,
16406,United States Pacific Islands,,,,
16427,United States Virgin Islands,,,109000.0,372993.169
16428,United States Virgin Islands,,,109000.0,514994.048
16429,United States Virgin Islands,,,109000.0,511827.604
16430,United States Virgin Islands,,,108000.0,608281.435
16431,United States Virgin Islands,,,108000.0,623629.438
16432,United States Virgin Islands,,,108000.0,610011.979
16433,United States Virgin Islands,,,107000.0,655132.715
16434,United States Virgin Islands,,,107000.0,611574.8
16435,United States Virgin Islands,,,107000.0,354425.174
16436,United States Virgin Islands,,,106000.0,312306.501
16437,United States Virgin Islands,,,106000.0,282581.604
16438,United States Virgin Islands,,,106000.0,187105.422
16439,United States Virgin Islands,,,106000.0,107212.195
16440,United States Virgin Islands,,,105000.0,56798.707
16441,United States Virgin Islands,,,105000.0,116148.661
16442,United States Virgin Islands,,,105000.0,115386.79
16443,United States Virgin Islands,,,105000.0,114260.12
16444,United States Virgin Islands,,,105000.0,
16445,United States Virgin Islands,,,105000.0,
16446,United States Virgin Islands,,,105000.0,
16467,Uruguay,36.381167616,,3320000.0,14091.134
16468,Uruguay,34.657738752,,3325000.0,15680.227
16469,Uruguay,31.827052544,,3326000.0,14232.983
16470,Uruguay,31.410044928,,3324000.0,14056.993
16471,Uruguay,32.353964032,,3321000.0,12813.973
16472,Uruguay,34.038812672,,3322000.0,14310.618
16473,Uruguay,35.915218944,,3325000.0,12471.264
16474,Uruguay,39.316279296,,3332000.0,15755.6
16475,Uruguay,43.711721472,,3340000.0,16393.62
16476,Uruguay,45.869121536,,3350000.0,17122.352
16477,Uruguay,52.762112,,3359000.0,18190.409
16478,Uruguay,57.398685696,,3369000.0,17546.468
16479,Uruguay,60.00685056,,3379000.0,17599.825
16480,Uruguay,62.925078528,,3389000.0,18571.838
16481,Uruguay,65.795518464,,3400000.0,19340.047
16482,Uruguay,66.261491712,,3412000.0,19710.242
16483,Uruguay,67.208687616,,3424000.0,20204.327
16484,Uruguay,,,3437000.0,
16485,Uruguay,,,3449000.0,
16486,Uruguay,,,3462000.0,
16487,Uruguay,,,,
16508,Uzbekistan,84.591878144,2.744,24770000.0,24024.724
16509,Uzbekistan,90.248200192,2.783,25109000.0,23759.621
16510,Uzbekistan,96.231522304,2.779,25431000.0,24000.628
16511,Uzbekistan,103.0,3.437,25749000.0,22024.621
16512,Uzbekistan,108.0,3.062,26078000.0,22014.016
16513,Uzbekistan,116.0,3.312,26428000.0,21130.762
16514,Uzbekistan,112.0,3.009,26804000.0,19387.978
16515,Uzbekistan,134.0,3.11,27205000.0,20271.174
16516,Uzbekistan,155.0,2.232,27627000.0,18778.834
16517,Uzbekistan,175.0,3.265,28065000.0,18559.298
16518,Uzbekistan,190.0,4.13,28516000.0,18136.2
16519,Uzbekistan,208.0,2.736,28977000.0,18703.556
16520,Uzbekistan,225.0,3.096,29449000.0,17954.06
16521,Uzbekistan,248.0,3.024,29933000.0,17734.614
16522,Uzbekistan,246.0,2.854,30426000.0,18129.365
16523,Uzbekistan,266.0,2.901,30930000.0,16974.91
16524,Uzbekistan,287.0,3.724,31442000.0,15735.437
16525,Uzbekistan,,4.242,31960000.0,15541.84
16526,Uzbekistan,,2.886,32476000.0,15642.664
16527,Uzbekistan,,3.25,32982000.0,15022.418
16548,Vanuatu,,,185000.0,2066.233
16549,Vanuatu,,,189000.0,2252.665
16550,Vanuatu,,,194000.0,2094.28
16551,Vanuatu,,,199000.0,2395.778
16552,Vanuatu,,,204000.0,1880.945
16553,Vanuatu,,,209000.0,1835.97
16554,Vanuatu,,,214000.0,1663.137
16555,Vanuatu,,,219000.0,2634.794
16556,Vanuatu,,,225000.0,2528.722
16557,Vanuatu,,,230000.0,2858.962
16558,Vanuatu,,,236000.0,2879.841
16559,Vanuatu,,,243000.0,3223.952
16560,Vanuatu,,,250000.0,2606.39
16561,Vanuatu,,,257000.0,2442.983
16562,Vanuatu,,,264000.0,2710.27
16563,Vanuatu,,,271000.0,2465.455
16564,Vanuatu,,,278000.0,2515.737
16565,Vanuatu,,,285000.0,
16566,Vanuatu,,,293000.0,
16567,Vanuatu,,,300000.0,
16668,Venezuela,187.0,22.642,24192000.0,31891.243
16669,Venezuela,180.0,20.397,24646000.0,33180.852
16670,Venezuela,174.0,20.005,25100000.0,32509.579
16671,Venezuela,168.0,22.507,25552000.0,28674.974
16672,Venezuela,217.0,23.231,25997000.0,31410.03
16673,Venezuela,276.0,24.336,26432000.0,32235.781
16674,Venezuela,321.0,22.974,26850000.0,35278.352
16675,Venezuela,363.0,23.145,27248000.0,34972.919
16676,Venezuela,422.0,23.241,27636000.0,35638.321
16677,Venezuela,369.0,22.964,28031000.0,34984.443
16678,Venezuela,448.0,21.618,28440000.0,32512.027
16679,Venezuela,499.0,22.29,28888000.0,33467.535
16680,Venezuela,507.0,20.92,29361000.0,34278.464
16681,Venezuela,544.0,21.757,29781000.0,32957.863
16682,Venezuela,515.0,21.129,30043000.0,31572.89
16683,Venezuela,483.0,20.292,30082000.0,30422.2
16684,Venezuela,396.0,18.688,29851000.0,27817.912
16685,Venezuela,,18.694,29402000.0,26974.738
16686,Venezuela,,20.78,28887000.0,23598.421
16687,Venezuela,,25.391,28516000.0,21691.926
16788,Vietnam,178.0,19.279,79910000.0,2623.605
16789,Vietnam,190.0,21.226,80743000.0,2932.281
16790,Vietnam,209.0,19.243,81534000.0,3180.315
16791,Vietnam,227.0,18.48,82302000.0,3400.866
16792,Vietnam,247.0,14.086,83063000.0,4122.466
16793,Vietnam,272.0,12.307,83833000.0,4323.812
16794,Vietnam,292.0,15.956,84618000.0,3915.202
16795,Vietnam,330.0,16.528,85420000.0,4236.34
16796,Vietnam,351.0,15.295,86243000.0,5211.351
16797,Vietnam,355.0,17.235,87092000.0,5252.145
16798,Vietnam,400.0,14.347,87968000.0,5914.002
16799,Vietnam,434.0,18.022,88871000.0,6662.563
16800,Vietnam,450.0,22.137,89802000.0,6920.131
16801,Vietnam,475.0,22.378,90753000.0,7305.724
16802,Vietnam,507.0,21.85,91714000.0,7911.572
16803,Vietnam,541.0,18.061,92677000.0,8678.806
16804,Vietnam,575.0,19.307,93640000.0,9226.983
16805,Vietnam,,24.177,94601000.0,9741.061
16806,Vietnam,,20.435,95546000.0,10818.356
16807,Vietnam,,15.216,96462000.0,11861.738
16808,Vietnam,,,,
16884,Western Sahara,,,314000.0,3407.183
16885,Western Sahara,,,337000.0,3174.645
16886,Western Sahara,,,363000.0,2947.26
16887,Western Sahara,,,391000.0,2736.203
16888,Western Sahara,,,417000.0,2565.601
16889,Western Sahara,,,438000.0,2442.592
16890,Western Sahara,,,452000.0,2366.937
16891,Western Sahara,,,462000.0,2315.705
16892,Western Sahara,,,469000.0,2281.142
16893,Western Sahara,,,474000.0,2257.079
16894,Western Sahara,,,480000.0,2228.866
16895,Western Sahara,,,488000.0,2192.327
16896,Western Sahara,,,496000.0,2162.877
16897,Western Sahara,,,505000.0,2118.526
16898,Western Sahara,,,515000.0,2077.389
16899,Western Sahara,,,526000.0,2033.946
16900,Western Sahara,,,539000.0,1982.334
16901,Western Sahara,,,553000.0,
16902,Western Sahara,,,567000.0,
16903,Western Sahara,,,582000.0,
17055,Yemen,56.672096256,,17409000.0,3457.246
17056,Yemen,58.833289216,,17918000.0,3614.603
17057,Yemen,61.12659456,,18444000.0,3542.298
17058,Yemen,63.430094848,,18985000.0,3945.578
17059,Yemen,65.939030016,,19540000.0,4047.538
17060,Yemen,69.641248768,,20107000.0,4145.531
17061,Yemen,72.41007104,,20688000.0,4025.65
17062,Yemen,78.844502016,,21283000.0,4154.795
17063,Yemen,87.103545344,,21892000.0,4241.465
17064,Yemen,89.923100672,,22516000.0,4568.584
17065,Yemen,107.0,,23155000.0,4310.976
17066,Yemen,103.0,,23808000.0,3522.971
17067,Yemen,95.748104192,,24473000.0,2969.755
17068,Yemen,102.0,,25147000.0,3951.324
17069,Yemen,96.70643712,,25823000.0,3631.977
17070,Yemen,69.521088512,,26498000.0,2778.41
17071,Yemen,62.722076672,,27168000.0,2525.176
17072,Yemen,,,27835000.0,
17073,Yemen,,,28499000.0,
17074,Yemen,,,29162000.0,
17175,Yugoslavia,,,,
17176,Yugoslavia,,,,
17177,Yugoslavia,,,,
17178,Yugoslavia,,,,
17179,Yugoslavia,,,,
17180,Yugoslavia,,,,
17181,Yugoslavia,,,,
17182,Yugoslavia,,,,
17183,Yugoslavia,,,,
17184,Yugoslavia,,,,
17185,Yugoslavia,,,,
17186,Yugoslavia,,,,
17187,Yugoslavia,,,,
17188,Yugoslavia,,,,
17189,Yugoslavia,,,,
17190,Yugoslavia,,,,
17191,Yugoslavia,,,,
17292,Zambia,12.077674496,,10416000.0,2821.981
17293,Zambia,13.21897472,,10692000.0,2820.327
17294,Zambia,14.656193536,,10972000.0,2839.798
17295,Zambia,16.28020224,,11257000.0,2849.118
17296,Zambia,16.9972736,,11551000.0,2837.402
17297,Zambia,19.055403008,,11856000.0,2910.61
17298,Zambia,22.128918528,,12174000.0,2995.543
17299,Zambia,29.525895168,,12503000.0,2743.289
17300,Zambia,31.585800192,,12849000.0,2744.567
17301,Zambia,35.356717056,,13215000.0,2786.264
17302,Zambia,39.683600384,,13606000.0,2832.828
17303,Zambia,45.1424256,,14023000.0,3039.025
17304,Zambia,49.481674752,,14465000.0,3279.589
17305,Zambia,51.839029248,,14927000.0,3374.976
17306,Zambia,54.324781056,,15400000.0,3529.102
17307,Zambia,55.912894464,,15879000.0,3274.54
17308,Zambia,57.57741056,,16363000.0,2832.411
17309,Zambia,,,16854000.0,
17310,Zambia,,,17352000.0,
17311,Zambia,,,17861000.0,
17412,Zimbabwe,31.866720256,,11881000.0,4599.905
17413,Zimbabwe,31.141632,,11924000.0,4368.078
17414,Zimbabwe,28.193615872,,11954000.0,4325.072
17415,Zimbabwe,23.135727616,,11982000.0,4242.59
17416,Zimbabwe,21.27555584,,12020000.0,3958.053
17417,Zimbabwe,19.32073984,,12077000.0,4031.601
17418,Zimbabwe,18.320328704,,12155000.0,3923.549
17419,Zimbabwe,17.416245248,,12256000.0,3901.841
17420,Zimbabwe,14.30099968,,12380000.0,3334.178
17421,Zimbabwe,15.141297152,,12527000.0,3281.868
17422,Zimbabwe,16.604099584,,12698000.0,3669.757
17423,Zimbabwe,18.307260416,,12894000.0,3975.496
17424,Zimbabwe,20.482260992,,13115000.0,4251.322
17425,Zimbabwe,23.742582784,,13350000.0,4200.829
17426,Zimbabwe,24.748283904,,13587000.0,4127.801
17427,Zimbabwe,25.030569984,,13815000.0,4027.628
